job_title,work_year,salary_in_usd
Data Engineer,2022,144000
Data Scientist,2022,159000
Data Scientist,2022,130000
Data Analyst,2022,115934
Data Analyst,2022,81666
Data Engineer,2022,215000
Data Engineer,2022,150000
Machine Learning Engineer,2022,246000
Machine Learning Engineer,2022,201000
Data Engineer,2022,187000
Data Engineer,2022,153000
Machine Learning Engineer,2022,255000
Machine Learning Engineer,2022,185000
Data Analyst,2022,430967
Data Analyst,2022,55410
Data Analyst,2022,50432
Data Analyst,2022,39925
Data Analyst,2022,169000
Data Analyst,2022,110600
BI Data Analyst,2022,60938
BI Developer,2022,140000
BI Developer,2022,120000
Data Analyst,2022,75000
Data Analyst,2022,60000
Data Analyst,2022,50000
MLOps Engineer,2022,134000
MLOps Engineer,2022,124000
Data Analyst,2022,166700
Data Analyst,2022,119000
Data Scientist,2022,124234
Data Scientist,2022,74540
Data Analyst,2022,100000
Data Analyst,2022,65000
AI Scientist,2022,200000
Data Engineer,2022,220000
Data Engineer,2022,146000
Data Engineer,2022,68293
Data Engineer,2022,36773
Data Specialist,2022,110000
Data Specialist,2022,70000
Data Analyst,2022,50000
Data Engineer,2022,120000
Data Engineer,2022,95000
Data Analyst,2022,150000
Data Analyst,2022,100000
Data Scientist,2022,47280
Data Scientist,2022,37824
Data Architect,2022,190000
Data Architect,2022,135000
Data Scientist,2022,128000
Data Scientist,2022,81500
Data Scientist,2022,173000
Data Scientist,2022,110000
Machine Learning Engineer,2022,192000
Machine Learning Engineer,2022,120000
Data Analyst,2022,115934
Data Analyst,2022,81666
Data Analyst,2022,120000
Data Analyst,2022,95000
Principal Machine Learning Engineer,2022,190000
Data Engineer,2022,194000
Data Engineer,2022,129400
Data Analyst,2022,201000
Data Analyst,2022,89200
Data Scientist,2022,165000
Data Scientist,2022,125000
Applied Scientist,2022,230000
Applied Scientist,2022,196000
Machine Learning Engineer,2022,130000
Machine Learning Engineer,2022,90000
Machine Learning Researcher,2022,150000
Machine Learning Researcher,2022,100000
Machine Learning Engineer,2022,230000
Machine Learning Engineer,2022,150000
Data Engineer,2022,153600
Data Engineer,2022,106800
Machine Learning Researcher,2022,130000
Machine Learning Researcher,2022,100000
Data Engineer,2022,216000
Data Engineer,2022,144000
Data Scientist,2022,180000
Data Scientist,2022,120000
Data Engineer,2022,160000
Data Engineer,2022,135000
Data Analyst,2022,192500
Data Analyst,2022,140000
Data Engineer,2022,152500
Data Engineer,2022,130000
Data Analyst,2022,65000
Data Analyst,2022,55000
Data Engineer,2022,178750
Data Engineer,2022,160000
Data Scientist,2022,63040
Data Scientist,2022,52533
Machine Learning Scientist,2022,165000
Machine Learning Scientist,2022,135000
Analytics Engineer,2022,170000
Analytics Engineer,2022,125000
Data Engineer,2022,105000
Data Engineer,2022,70000
Data Scientist,2022,130000
Data Scientist,2022,95000
Data Scientist,2022,203500
Data Scientist,2022,152000
Data Engineer,2022,197430
Data Engineer,2022,134760
Data Scientist,2022,120000
Data Engineer,2022,197000
Data Engineer,2022,99000
Data Engineer,2022,220000
Data Engineer,2022,162000
Data Engineer,2022,110446
Data Engineer,2022,79178
Data Science Consultant,2022,70186
Data Science Consultant,2022,51716
Data Architect,2022,149040
Data Architect,2022,113900
Data Analyst,2022,171000
Data Engineer,2022,100000
Data Engineer,2022,78000
Data Engineer,2022,120000
Data Engineer,2022,95000
Data Specialist,2022,110000
Data Specialist,2022,70000
Data Analytics Consultant,2022,50000
Data Scientist,2022,185900
Data Scientist,2022,129300
Data Analyst,2022,150000
Data Analyst,2022,100000
Data Engineer,2022,230000
Data Engineer,2022,154600
Machine Learning Engineer,2022,204500
Machine Learning Engineer,2022,142200
Data Engineer,2022,160000
Data Engineer,2022,75000
Data Scientist,2022,47280
Data Scientist,2022,37824
Data Engineer,2022,213000
Data Engineer,2022,152000
Data Scientist,2022,140000
Data Scientist,2022,120000
Data Scientist,2022,110000
Data Scientist,2022,70000
Machine Learning Software Engineer,2022,227200
Machine Learning Software Engineer,2022,168000
Data Scientist,2022,64090
Data Scientist,2022,60938
ML Engineer,2022,243000
ML Engineer,2022,183000
Data Engineer,2022,175000
Data Engineer,2022,150000
Data Scientist,2022,130000
Data Scientist,2022,90000
Data Analyst,2022,165000
Data Analyst,2022,124000
Data Engineer,2022,178000
Data Engineer,2022,132000
Data Engineer,2022,300000
Data Engineer,2022,130000
Data Analyst,2022,169000
Data Analyst,2022,110600
Data Analyst,2022,116000
Data Analyst,2022,96000
Data Analyst,2022,92350
Data Analyst,2022,70186
Data Analyst,2022,105000
Data Analyst,2022,70000
Machine Learning Researcher,2022,105236
Data Engineer,2022,194000
Data Engineer,2022,129400
Data Architect,2022,190000
Data Architect,2022,135000
Data Analyst,2022,100000
Data Analyst,2022,70000
Machine Learning Engineer,2022,189750
Machine Learning Engineer,2022,140250
Data Analyst,2022,130000
Data Analyst,2022,100000
Data Analyst,2022,160000
Data Analyst,2022,109000
Research Engineer,2022,250000
Research Engineer,2022,150000
Data Analyst,2022,206000
Data Analyst,2022,160000
Data Engineer,2022,135000
Data Engineer,2022,120000
Machine Learning Engineer,2022,115573
Machine Learning Engineer,2022,73546
Data Engineer,2022,160000
Data Engineer,2022,135000
Data Analyst,2022,150000
Data Analyst,2022,100000
Data Engineer,2022,120000
Data Engineer,2022,95000
Data Engineer,2022,68293
Data Engineer,2022,42026
Data Engineer,2022,191200
Data Engineer,2022,130000
Data Engineer,2022,191200
Data Engineer,2022,130000
Machine Learning Research Engineer,2022,66192
Data Engineer,2022,230000
Data Engineer,2022,154600
Data Engineer,2022,120000
Data Engineer,2022,95000
Data Scientist,2022,140000
Data Scientist,2022,120000
Data Analyst,2022,169000
Data Analyst,2022,110600
Data Analyst,2022,80000
Data Engineer,2022,185900
Data Engineer,2022,129300
Analytics Engineer,2022,135000
Analytics Engineer,2022,110000
Data Analytics Manager,2022,155000
Data Analytics Manager,2022,140000
Data Engineer,2022,205000
Data Engineer,2022,150000
Data Engineer,2022,179500
Data Engineer,2022,134000
Data Scientist,2022,180000
Data Scientist,2022,120000
Data Scientist,2022,185900
Data Scientist,2022,129300
Data Scientist,2022,175000
Data Scientist,2022,145000
Data Architect,2022,235000
Data Architect,2022,175000
Data Science Consultant,2022,27317
Data Engineer,2022,160000
Data Engineer,2022,90000
Data Engineer,2022,68293
Data Engineer,2022,36773
Data Engineer,2022,145000
Data Engineer,2022,115000
Data Specialist,2022,165000
Data Specialist,2022,135000
Data Engineer,2022,168400
Data Engineer,2022,105200
Deep Learning Engineer,2022,86193
Deep Learning Engineer,2022,49253
Data Engineer,2022,200000
Data Engineer,2022,160000
Data Scientist,2022,47280
Data Scientist,2022,37824
Data Scientist,2022,198800
Data Scientist,2022,122600
Machine Learning Engineer,2022,100000
BI Data Analyst,2022,105066
Data Analyst,2022,130000
Data Analyst,2022,100000
Analytics Engineer,2022,104663
Analytics Engineer,2022,73880
Data Engineer,2022,125000
Data Engineer,2022,110000
Data Analyst,2022,165000
Data Analyst,2022,124000
Data Scientist,2022,148000
Data Scientist,2022,107000
Data Analyst,2022,150000
Data Analyst,2022,100000
Data Engineer,2022,160000
Data Engineer,2022,135000
Data Engineer,2022,120000
Data Engineer,2022,95000
Data Engineer,2022,153600
Data Engineer,2022,106800
Data Analyst,2022,100000
Data Analyst,2022,65000
Data Engineer,2022,120000
Data Engineer,2022,95000
Data Engineer,2022,63040
Data Engineer,2022,36773
Data Engineer,2022,310000
Data Engineer,2022,239000
Data Science Manager,2022,299500
Data Science Manager,2022,245100
Data Scientist,2022,168000
Data Scientist,2022,130000
Data Scientist,2022,136000
Data Scientist,2022,104000
Data Engineer,2022,161000
Data Engineer,2022,118000
Applied Scientist,2022,205000
Applied Scientist,2022,184000
Data Scientist,2022,185900
Data Scientist,2022,129300
Data Science Manager,2022,247500
Data Science Manager,2022,172200
Data Management Specialist,2022,68293
Data Analyst,2022,177000
Data Analyst,2022,131000
Applied Scientist,2022,205000
Applied Scientist,2022,184000
Data Engineer,2022,146000
Data Engineer,2022,102000
Data Analyst,2022,169000
Data Analyst,2022,110600
Applied Scientist,2022,230000
Applied Scientist,2022,196000
Data Engineer,2022,135000
Data Engineer,2022,100000
Data Engineer,2022,80000
Data Engineer,2022,65000
Data Engineer,2022,135000
Data Engineer,2022,100000
Data Engineer,2022,61566
Data Engineer,2022,43096
Data Engineer,2022,175000
Data Engineer,2022,135000
Data Scientist,2022,80000
Data Engineer,2022,231250
Data Engineer,2022,138750
Analytics Engineer,2022,193750
Analytics Engineer,2022,116250
Data Engineer,2022,231250
Data Engineer,2022,138750
Analytics Engineer,2022,231250
Analytics Engineer,2022,138750
Analytics Engineer,2022,231250
Analytics Engineer,2022,138750
Data Engineer,2022,193750
Data Engineer,2022,116250
Data Scientist,2022,208000
Data Scientist,2022,127000
Research Scientist,2022,300000
Research Scientist,2022,196000
Machine Learning Engineer,2022,204500
Machine Learning Engineer,2022,142200
Data Engineer,2022,185900
Data Engineer,2022,129300
Data Scientist,2022,47280
Data Scientist,2022,37824
Machine Learning Engineer,2022,204500
Machine Learning Engineer,2022,142200
Data Scientist,2022,205000
Data Scientist,2022,185000
Data Scientist,2022,185900
Data Scientist,2022,129300
Machine Learning Engineer,2022,247500
Machine Learning Engineer,2022,172200
Data Engineer,2022,160000
Data Engineer,2022,135000
Data Analyst,2022,150000
Data Analyst,2022,100000
Data Analyst,2022,110000
Data Analyst,2022,95000
Data Scientist,2022,185900
Data Scientist,2022,129300
Applied Scientist,2022,205000
Applied Scientist,2022,184000
Data Science Tech Lead,2022,375000
Data Engineer,2022,191200
Data Engineer,2022,130000
Data Scientist,2022,225000
Data Scientist,2022,156400
Data Analyst,2022,169000
Data Analyst,2022,110600
Machine Learning Engineer,2022,204500
Machine Learning Engineer,2022,142200
Machine Learning Engineer,2022,104663
Machine Learning Engineer,2022,80036
Data Scientist,2022,185900
Data Scientist,2022,129300
Data Scientist,2022,140700
Data Scientist,2022,93800
Data Scientist,2022,350000
Data Scientist,2022,135000
Data Analyst,2022,115934
Data Analyst,2022,81666
Machine Learning Engineer,2022,104697
Machine Learning Developer,2022,33000
Machine Learning Scientist,2022,34672
Machine Learning Engineer,2022,201000
Machine Learning Engineer,2022,119000
Data Engineer,2022,175000
Data Engineer,2022,150000
Data Analyst,2022,154560
Data Analyst,2022,123648
Data Analyst,2022,130000
Data Analyst,2022,100000
Data Engineer,2022,170000
Data Engineer,2022,145000
Data Engineer,2022,135000
Data Engineer,2022,100000
Data Scientist,2022,247500
Data Scientist,2022,172200
Data Scientist,2022,177500
Data Scientist,2022,134000
Data Scientist,2022,185900
Data Scientist,2022,129300
Data Architect,2022,192564
Data Architect,2022,144854
Data Analyst,2022,130000
Data Analyst,2022,105000
Data Engineer,2022,179305
Data Engineer,2022,142127
Data Engineer,2022,315000
Data Engineer,2022,225000
Data Scientist,2022,243900
Data Scientist,2022,156600
Data Analyst,2022,206000
Data Analyst,2022,160000
Data Analyst,2022,109000
Data Analyst,2022,79000
Data Analyst,2022,160000
Data Analyst,2022,109000
Data Scientist Lead,2022,89306
Data Engineer,2022,182500
Data Engineer,2022,128500
Data Engineer,2022,160000
Data Engineer,2022,90000
Data Manager,2022,77300
Data Manager,2022,45600
Data Analyst,2022,127000
Data Analyst,2022,110000
Data Architect,2022,210000
Data Architect,2022,136000
Data Engineer,2022,170000
Data Engineer,2022,140000
Data Engineer,2022,247500
Data Engineer,2022,172200
Data Engineer,2022,225000
Data Engineer,2022,184100
Machine Learning Engineer,2022,130000
Machine Learning Engineer,2022,90000
Data Scientist,2022,120000
Data Scientist,2022,100000
Data Scientist,2022,85000
Data Scientist,2022,78000
Data Engineer,2022,161000
Data Engineer,2022,110000
Data Scientist,2022,136000
Data Scientist,2022,104000
Data Scientist,2022,47280
Data Scientist,2022,37824
Head of Data,2022,205000
Head of Data,2022,160000
Data Analyst,2022,169000
Data Analyst,2022,110600
Data Engineer,2022,61566
Data Engineer,2022,49253
Data Engineer,2022,160000
Data Engineer,2022,130000
Data Scientist,2022,245000
Data Scientist,2022,180000
Data Engineer,2022,135000
Data Engineer,2022,100000
Data Engineer,2022,220000
Data Engineer,2022,150000
Data Scientist,2022,198440
Data Scientist,2022,144000
Data Engineer,2022,240000
Data Engineer,2022,170000
Data Scientist,2022,198440
Data Scientist,2022,144000
Data Analyst,2022,150000
Data Analyst,2022,100000
Data Analyst,2022,120000
Data Analyst,2022,95000
Data Scientist,2022,57872
Data Analyst,2022,64000
Data Scientist,2022,39925
Machine Learning Engineer,2022,187200
Machine Learning Engineer,2022,116100
Data Analyst,2022,150000
Data Analyst,2022,127000
Data Engineer,2022,275000
Data Engineer,2022,166000
Data Scientist,2022,159699
Data Scientist,2022,138938
BI Analyst,2022,76000
Data Analyst,2022,166700
Data Analyst,2022,119000
Data Analyst,2022,130000
Data Analyst,2022,100000
Analytics Engineer,2022,103432
Analytics Engineer,2022,92350
Data Analyst,2022,80000
Data Analyst,2022,52500
Data Engineer,2022,236000
Data Engineer,2022,182000
Data Scientist,2022,180000
Data Scientist,2022,140000
Data Scientist,2022,225000
Data Scientist,2022,156400
Data Analyst,2022,135000
Data Analyst,2022,100000
Machine Learning Engineer,2022,204500
Machine Learning Engineer,2022,142200
Research Engineer,2022,240000
Data Analyst,2022,125404
Data Engineer,2022,300000
Data Engineer,2022,130000
Data Engineer,2022,195000
Data Engineer,2022,175000
Data Engineer,2022,155000
Data Engineer,2022,110000
Data Operations Analyst,2022,123000
Data Operations Analyst,2022,92250
Data Engineer,2022,170000
Data Engineer,2022,150000
ML Engineer,2022,180000
ML Engineer,2022,100000
Data Engineer,2022,97000
Data Engineer,2022,90000
Data Engineer,2022,200000
Data Engineer,2022,160000
Machine Learning Engineer,2022,210000
Machine Learning Engineer,2022,180000
Data Engineer,2022,260000
Data Engineer,2022,180000
Analytics Engineer,2022,210000
Analytics Engineer,2022,157000
Data Scientist,2022,180000
Data Scientist,2022,100000
Data Analyst,2022,80000
Data Analyst,2022,52500
Data Architect,2022,128000
Data Architect,2022,81500
Data Operations Engineer,2022,105000
Data Operations Engineer,2022,70000
Data Scientist,2022,175000
Data Scientist,2022,122500
Data Engineer,2022,171000
Data Engineer,2022,117000
Data Scientist,2022,202800
Data Scientist,2022,104300
Data Analyst,2022,50432
Data Analyst,2022,36773
Data Engineer,2022,197000
Data Engineer,2022,99000
Data Engineer,2022,160000
Data Engineer,2022,110000
Data Scientist,2022,185900
Data Scientist,2022,129300
Data Scientist,2022,30000
Analytics Engineer,2022,78000
Analytics Engineer,2022,48000
Data Engineer,2022,170000
Data Engineer,2022,130000
Data Analyst,2022,150000
Data Analyst,2022,95000
Data Engineer,2022,78000
Data Engineer,2022,42000
Data Architect,2022,345600
Data Architect,2022,230400
Data Engineer,2022,145000
Data Engineer,2022,115000
BI Analyst,2022,78000
BI Analyst,2022,48000
Data Analyst,2022,175950
Data Analyst,2022,130050
Data Engineer,2022,205600
Data Engineer,2022,105700
Data Analyst,2022,236600
Data Analyst,2022,89200
Data Scientist,2022,84000
Data Scientist,2022,54000
Data Scientist,2022,80000
Marketing Data Analyst,2022,200000
Data Scientist,2022,73742
Data Science Lead,2022,165000
Data Scientist,2022,33246
Data Engineer,2022,185900
Data Engineer,2022,129300
Data Analyst,2022,169000
Data Analyst,2022,110600
Data Engineer,2022,225000
Data Engineer,2022,184100
Data Scientist,2022,185900
Data Scientist,2022,129300
Data Scientist,2022,225000
Data Scientist,2022,156400
Data Scientist,2022,185900
Data Scientist,2022,129300
Machine Learning Engineer,2022,108000
Data Scientist,2022,155000
Data Scientist,2022,38000
Data Analyst,2022,85000
Data Analyst,2022,65000
Data Scientist,2022,155000
Data Scientist,2022,38000
